sample_id,gas_class,concentration,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,sensor_52,sensor_53,sensor_54,sensor_55,sensor_56,sensor_57,sensor_58,sensor_59,sensor_60,sensor_61,sensor_62,sensor_63,sensor_64,sensor_65,sensor_66,sensor_67,sensor_68,sensor_69,sensor_70,sensor_71,sensor_72,sensor_73,sensor_74,sensor_75,sensor_76,sensor_77,sensor_78,sensor_79,sensor_80,sensor_81,sensor_82,sensor_83,sensor_84,sensor_85,sensor_86,sensor_87,sensor_88,sensor_89,sensor_90,sensor_91,sensor_92,sensor_93,sensor_94,sensor_95,sensor_96,sensor_97,sensor_98,sensor_99,sensor_100,sensor_101,sensor_102,sensor_103,sensor_104,sensor_105,sensor_106,sensor_107,sensor_108,sensor_109,sensor_110,sensor_111,sensor_112,sensor_113,sensor_114,sensor_115,sensor_116,sensor_117,sensor_118,sensor_119,sensor_120,sensor_121,sensor_122,sensor_123,sensor_124,sensor_125,sensor_126,sensor_127
170,1,9479.6153,1.44935,2.205252,3.21359,4.002944,-1.980281,-2.857723,-7.457337,8486.6856,1.333105,1.927406,2.614349,4.916542,-1.739014,-2.518027,-6.981713,11932.4142,7.177838,2.98307,4.281344,4.650869,-2.611589,-3.613859,-4.270263,11294.7125,6.7796,2.779648,4.035076,4.654259,-2.446191,-3.38938,-4.253806,1724.2636,2.696641,0.507125,0.891852,1.265438,-0.441758,-0.744908,-1.143611,2022.3352,2.785167,0.591374,1.010462,1.321714,-0.52009,-0.840688,-1.249255,11335.2364,8.631099,3.260996,5.138715,5.472491,-2.837657,-4.498121,-5.343168,11988.8906,8.433449,3.404231,5.32293,5.844472,-2.979841,-4.615125,-5.395593,8836.2597,1.518781,1.909301,2.749065,3.630226,-1.749067,-2.612901,-7.015717,6570.1954,1.316742,1.497071,2.02564,2.966714,-1.372812,-2.056454,-6.003224,13591.8235,7.167466,3.426123,4.873886,5.280104,-2.927992,-3.954004,-4.440336,8214.5801,7.205885,2.121644,3.206646,3.615172,-1.886591,-2.671386,-3.372075,2007.9674,2.710724,0.598516,1.05558,1.333116,-0.512108,-0.856025,-1.292767,2269.0925,2.88509,0.678274,1.211113,1.546314,-0.577566,-1.021152,-1.409285,13038.177,9.179615,3.743167,5.831037,6.279202,-3.270782,-5.29285,-5.949397,10427.5567,9.019042,3.034169,4.902746,5.676666,-2.66204,-4.694573,-5.044409
171,1,7132.1182,1.730411,1.079634,1.197136,2.264438,-1.168781,-1.442323,-5.730415,5547.6055,1.342908,0.847748,0.967182,1.902118,-0.997548,-1.288073,-2.176939,8954.6997,5.336834,1.381733,1.575591,2.263546,-1.585779,-2.136645,-2.714921,7863.1449,5.512705,1.176962,1.378483,1.946033,-1.437671,-1.982653,-2.657085,1295.7295,2.141131,0.23912,0.399086,0.796211,-0.283279,-0.442712,-0.874748,1334.9404,2.258305,0.239484,0.387322,0.708464,-0.30869,-0.514849,-0.885484,8414.1231,6.219834,1.375513,1.872313,2.272014,-1.770469,-2.648841,-3.165142,7924.5199,6.877171,1.275482,1.783904,2.227006,-1.78113,-2.751543,-3.201934,6136.8037,1.525051,0.910618,1.159346,3.433189,-1.031591,-1.3141,-2.055538,4627.7295,1.399035,0.689247,0.866789,2.445449,-0.780404,-0.98839,-1.731939,9343.1035,5.770721,1.447413,1.65069,2.016602,-1.69892,-2.31752,-3.034972,6089.3331,5.188202,0.937405,1.230084,1.546679,-1.180351,-1.610988,-3.152036,1317.4844,2.181887,0.243751,0.413109,0.772274,-0.308397,-0.52571,-0.87884,1729.7146,2.272732,0.320179,0.659546,0.877346,-0.374222,-0.580541,-0.973472,8557.8173,7.439797,1.40892,1.867503,2.273335,-1.902078,-3.300753,-3.456289,7686.0635,6.620674,1.257093,1.739182,2.034205,-1.643968,-2.382393,-2.893108
172,1,10835.8349,2.0985,2.371449,2.984352,3.681812,-1.854895,-2.260212,-3.114485,8650.7226,1.533834,1.877321,2.459425,3.278362,-1.606852,-1.997114,-2.94652,13389.0286,6.746558,3.537934,5.049048,5.478244,-2.817676,-3.964332,-4.622459,11753.2681,6.85535,3.112769,4.507884,5.153589,-2.504015,-3.585532,-4.832993,1897.7795,2.640958,0.588814,1.018882,1.441357,-0.479905,-0.88432,-1.189946,1974.4721,2.812687,0.626917,1.082111,1.79993,-0.504459,-0.798632,-1.214672,12653.1463,7.985686,3.906342,5.855959,6.427906,-3.097146,-5.256383,-5.978203,11943.3803,8.551803,3.704801,5.835792,6.325475,-3.026449,-4.608836,-5.599558,9638.6915,1.82764,2.018323,2.590064,3.547298,-1.700778,-2.107051,-3.043811,7123.2071,1.611844,1.473746,1.843145,2.333648,-1.240618,-1.538229,-2.176809,14012.2585,7.175901,3.813265,5.421001,5.873349,-2.978273,-4.216246,-4.749067,9076.2985,6.68707,2.493718,3.714261,4.119207,-2.033884,-2.903639,-3.520992,1927.8247,2.681949,0.628332,1.127881,1.500982,-0.497219,-0.81507,-1.265327,2503.694,2.811654,0.776349,1.350527,1.77923,-0.619685,-1.110236,-1.601126,12899.8951,9.138628,4.062036,6.349534,6.991036,-3.270714,-5.15037,-5.968955,11520.6285,8.353433,3.586488,5.600712,6.106882,-2.831235,-4.596366,-5.843878
173,1,7858.2207,1.548458,0.508951,0.654359,2.060051,-0.433989,-0.724246,-2.423138,2802.2724,1.189199,0.182821,0.362382,1.977001,-0.432284,-0.643319,-1.679237,11827.8985,9.380391,0.644524,0.746113,1.2608,-0.466102,-0.644631,-1.760062,13037.2698,10.128806,0.648265,0.735826,1.663486,-0.533308,-0.74122,-2.112693,1995.9442,3.312817,0.085098,0.138429,0.703067,-0.212522,-0.312838,-1.151027,2234.1783,3.332782,0.094612,0.144439,1.04675,-0.240715,-0.374935,-1.142961,10000.5132,9.619982,0.537732,0.653103,1.100216,-0.508664,-0.664071,-1.838558,10928.4697,9.963244,0.561654,0.685166,1.369903,-0.564435,-0.788493,-2.145625,4823.708,1.306809,0.21153,0.340156,1.705408,-0.574469,-0.836056,-2.169896,3813.6894,1.199577,0.2122,0.383199,2.196381,-0.515512,-0.787248,-2.359993,13507.9593,10.274336,0.677269,0.743882,1.54871,-0.649272,-0.879694,-2.223768,9988.1564,10.718479,0.388883,0.444031,1.296944,-0.606292,-0.81024,-2.061199,2135.0869,2.788319,0.092008,0.145074,0.831755,-0.244539,-0.415363,-0.989828,2362.5229,2.902445,0.101224,0.155831,0.928711,-0.263645,-0.438935,-1.210795,12262.6559,11.677947,0.579762,0.64045,1.381315,-0.712483,-0.990223,-2.687118,10294.7101,11.597495,0.465641,0.531212,1.028419,-0.631962,-0.795843,-2.244029
174,1,4860.6836,1.252008,0.803849,1.156339,2.410429,-0.975384,-1.5172,-1.943421,4228.6826,1.263825,0.404297,0.554793,1.50657,-1.150205,-1.83937,-5.306243,11285.5352,3.093188,1.257893,1.388665,1.93392,-0.921375,-1.526462,-3.987544,13541.3037,3.663145,1.471513,1.65136,2.328301,-1.028027,-1.554915,-2.075924,2757.0126,3.042816,0.296711,0.41227,0.87393,-0.478482,-0.752899,-2.045836,3127.1526,3.091041,0.347956,0.445274,0.889439,-0.545272,-0.842074,-2.125754,9727.6797,3.186992,1.202484,1.367769,1.868519,-1.011466,-1.607933,-2.059505,10934.269,3.368932,1.349915,1.552158,2.279796,-1.110114,-1.755304,-4.731245,6422.3086,1.368131,0.759354,0.955735,1.823669,-1.388568,-2.225012,-2.456892,5092.9648,1.247718,0.630219,0.871749,2.284003,-1.302746,-2.050476,-5.718518,14377.5254,3.786604,1.669941,1.850283,2.41545,-1.187081,-1.769374,-5.0949,13441.2177,5.285247,1.18727,1.305822,1.951227,-1.224114,-1.711302,-4.662434,2941.0849,2.726469,0.345862,0.482629,0.888155,-0.538224,-0.793046,-2.158946,3259.5936,2.816876,0.379592,0.493765,0.930744,-0.596212,-0.871168,-2.207249,12986.1113,3.889665,1.608121,1.848305,2.398927,-1.305442,-1.967877,-5.357804,11174.3045,4.04726,1.343911,1.54235,2.086684,-1.127801,-1.659157,-4.508241
175,1,6485.2735,1.336821,1.181666,1.941728,5.503257,-1.481732,-2.021449,-2.910389,6484.9551,1.408307,0.935994,1.369265,2.157885,-1.801682,-2.439284,-3.818536,12936.9843,3.168788,2.176766,2.51556,5.120155,-1.341087,-1.914535,-2.731781,15620.3589,3.808848,2.600269,2.992166,5.601055,-1.475356,-2.156613,-5.979916,3727.2329,3.598231,0.573216,0.803145,2.062266,-0.743869,-1.02351,-1.495313,4242.0181,3.68001,0.659974,0.9,1.668815,-0.864132,-1.136137,-1.872614,11302.8843,3.292161,2.137106,2.575799,3.103508,-1.461382,-2.001817,-2.705459,12739.3687,3.511278,2.372706,2.845738,7.721706,-1.638826,-2.212125,-2.715167,9044.0234,1.518628,1.460705,2.101465,3.332588,-2.096873,-2.961994,-7.742065,7805.582,1.389165,1.21583,1.647036,4.154652,-1.989749,-2.823349,-4.250197,16681.793,3.956119,2.936537,3.44521,7.72156,-1.657335,-2.369594,-6.038189,16335.4522,5.74978,2.268257,2.574768,5.631864,-1.676066,-2.393235,-6.380395,3942.0448,3.204221,0.653937,0.862612,2.10373,-0.825191,-1.193505,-1.611577,4343.5433,3.281299,0.724074,0.957541,2.216919,-0.899496,-1.316016,-1.795732,15178.6938,4.067758,2.905998,3.804026,4.844443,-1.852452,-2.578045,-3.479181,13065.1863,4.215621,2.457394,3.347998,4.248196,-1.562399,-2.165241,-2.843089
176,1,7554.3672,1.39371,1.493587,2.242528,3.289289,-1.873324,-2.655733,-3.624448,7708.2471,1.488836,1.484586,2.163606,5.980343,-2.234825,-3.069297,-3.793578,14236.9526,3.31314,2.953044,4.198998,9.56943,-1.596971,-2.22394,-2.964226,17215.8755,4.018681,3.548311,4.889126,10.573684,-1.750321,-2.323221,-3.019586,4649.53,4.174582,0.82058,1.075844,1.387822,-0.97233,-1.339735,-2.566009,5321.9861,4.289034,0.950921,1.256534,1.620009,-1.138675,-1.569692,-1.99318,12318.9912,3.405193,2.987805,4.440782,4.154324,-1.69499,-2.524794,-2.937744,13921.0371,3.644655,3.318786,4.892842,4.673572,-1.882319,-2.704569,-3.522657,10365.582,1.593995,2.099264,2.987508,3.561882,-2.572152,-3.480734,-4.333793,9212.5898,1.465471,1.790809,2.514818,6.542943,-2.455627,-3.367652,-4.177593,18413.1299,4.188264,4.037887,6.057092,14.653405,-1.928432,-2.605253,-3.33677,18301.8482,6.193335,3.207668,4.498463,10.566199,-1.948793,-2.494162,-3.218968,4883.6549,3.674402,0.924388,1.275739,1.628104,-1.094474,-1.618894,-2.289137,5340.4222,3.746129,1.014242,1.411903,1.801229,-1.184401,-1.760719,-2.270079,16679.8486,4.26634,4.121553,6.392819,5.570354,-2.158203,-3.202416,-3.705938,14378.0669,4.43203,3.491776,5.420889,5.017307,-1.81098,-2.689007,-3.322302
177,1,8342.8515,1.446825,1.64833,2.572931,3.678426,-2.178659,-3.078916,-3.837023,8142.1592,1.526876,1.567133,2.063717,2.883703,-2.521482,-3.494086,-4.403484,15279.3452,3.752986,3.387638,4.123255,4.680145,-1.696448,-2.264155,-3.259685,18437.6406,4.600076,4.047504,4.923901,5.784448,-1.882447,-2.498728,-3.22906,5356.6259,4.77546,0.929298,1.272929,1.678047,-1.172733,-1.575591,-2.180631,6156.4801,4.936694,1.069888,1.471525,1.809394,-1.37441,-1.880089,-2.456069,12816.17,3.725637,3.305018,4.372713,4.778653,-1.704551,-2.45858,-3.038896,14605.1118,4.029996,3.671675,4.801031,5.256823,-1.925429,-2.772032,-3.930915,10923.5801,1.641149,2.242255,2.984655,3.77905,-2.864599,-3.897919,-4.641776,9669.6445,1.500754,1.889181,2.439177,3.426098,-2.736174,-3.799141,-4.81534,19610.1983,4.747008,4.536006,5.710552,6.279722,-2.04761,-2.714503,-4.379661,19482.9578,7.013876,3.645493,4.407827,4.843938,-2.119185,-2.683013,-4.508919,5609.8296,4.160329,1.058643,1.512276,1.854528,-1.305422,-1.933402,-2.387717,6075.9331,4.206704,1.162367,1.6752,1.985524,-1.401472,-2.071677,-2.597384,17553.4878,4.760359,4.501001,6.05652,6.69092,-2.212974,-3.293002,-3.90595,15080.9494,4.917444,3.834193,5.192463,5.538701,-1.862127,-2.780675,-4.523471
178,1,8848.2559,1.476376,1.875326,2.732849,3.497315,-2.443938,-3.463889,-4.078277,8837.8184,1.58306,2.092389,2.874505,3.645914,-2.777914,-3.860737,-4.540622,15083.4785,3.427977,4.110338,5.369782,5.861392,-1.788159,-2.390658,-3.030409,18534.0953,4.26358,5.048655,6.59465,7.13472,-2.02216,-2.71249,-3.402601,5862.8149,4.912424,1.205288,1.70081,2.048643,-1.352484,-1.836086,-2.931275,6735.5199,5.112827,1.388329,1.994525,2.475554,-1.601276,-2.221058,-2.689156,12457.6387,3.383432,3.948924,5.507293,6.036105,-1.711046,-2.472685,-3.04885,14356.2158,3.69458,4.460459,6.256885,7.318277,-1.990755,-2.935574,-3.62811,11575.6543,1.6848,2.754835,3.826042,4.608666,-3.12835,-4.276389,-5.221296,10422.0683,1.553875,2.429633,3.141463,3.879795,-2.994482,-4.124547,-5.888845,19823.1064,4.445676,5.640336,7.594215,8.406184,-2.203146,-2.919396,-4.716728,20017.917,6.638293,4.76018,6.022132,6.526959,-2.259287,-2.870392,-3.564568,6080.8098,4.286883,1.3664,2.075871,2.57634,-1.506689,-2.416375,-2.808132,6559.0291,4.301543,1.507273,2.246208,2.72378,-1.578471,-2.366937,-3.13007,17572.3271,4.421163,5.569382,8.091615,9.022172,-2.323411,-3.542989,-4.289065,15164.6269,4.57933,4.739161,6.937854,7.674186,-1.930373,-2.888563,-3.443737
179,1,9297.0606,1.504237,2.089999,2.94021,3.720992,-2.597743,-3.681128,-4.286246,9406.7666,1.635154,2.373029,3.308411,4.037106,-2.921915,-4.052707,-4.701807,15628.9155,3.552484,4.578578,6.164803,6.653322,-1.890922,-2.553413,-3.100132,19105.0254,4.41581,5.629719,7.592621,8.295691,-2.12011,-2.939757,-3.50236,6042.3742,5.021849,1.347418,1.928493,2.27416,-1.432757,-1.930971,-2.472842,6988.3737,5.233566,1.563346,2.276971,2.724894,-1.691098,-2.357517,-2.882813,12901.4488,3.491113,4.294943,6.263589,6.798273,-1.820321,-2.667883,-3.26072,14842.8633,3.801373,4.902406,7.220191,7.718627,-2.090242,-3.094852,-3.841304,12216.0273,1.737809,3.069903,4.284425,5.038753,-3.291925,-4.514382,-5.488513,10871.9707,1.579321,2.62355,3.477762,4.162429,-3.154991,-4.396065,-5.327468,20369.3775,4.58978,6.241993,8.711437,9.356082,-2.300329,-3.070322,-3.854972,20525.5529,6.864388,5.373515,6.97494,7.489016,-2.378322,-3.061129,-4.715643,6297.9643,4.372965,1.516776,2.330728,2.64712,-1.5886,-2.421346,-2.883938,6715.981,4.373793,1.667771,2.554472,2.973805,-1.666601,-2.508499,-3.025606,18061.6333,4.538472,6.1258,9.233588,9.89702,-2.434879,-3.769916,-4.389417,15575.1147,4.721548,5.203139,7.891,8.649419,-2.045617,-3.13258,-3.721876
180,1,10637.4102,1.580483,2.323516,3.971954,3.999715,-2.92078,-4.151901,-4.826292,10879.7392,1.738745,2.631433,3.761878,4.725232,-3.273257,-4.567626,-6.232393,17334.8945,4.001355,5.121804,8.354152,13.617752,-2.233826,-3.079091,-3.793328,20748.6451,4.93266,6.179217,10.20299,27.768491,-2.445378,-3.323343,-3.992068,6608.6017,5.495763,1.461481,2.154238,6.218209,-1.593264,-2.184419,-2.652424,7667.5424,5.726411,1.695904,2.514301,7.442844,-1.889222,-2.626929,-3.060208,14608.2968,3.969029,4.756571,7.005835,7.640026,-2.230937,-3.355259,-4.002071,16600.4551,4.29036,5.371549,7.912753,8.392381,-2.504356,-3.726625,-4.395666,13982.4824,1.855145,3.369205,4.712722,8.658212,-3.677408,-5.055291,-5.646842,12585.7774,1.672473,2.897473,3.843159,8.173043,-3.555758,-5.002936,-5.817197,22020.8823,5.102786,6.888453,10.315419,18.163309,-2.638058,-3.571245,-4.289644,21928.6648,7.611271,5.86656,9.118358,24.173866,-2.661386,-3.493468,-4.308734,6884.8822,4.737199,1.666101,2.982291,8.716003,-1.768894,-2.691268,-3.043989,7307.3409,4.736115,1.825841,3.299999,3.305629,-1.842905,-2.786314,-3.346393,19849.8642,5.095865,6.623315,10.263479,11.430541,-2.872003,-4.513472,-5.211938,17086.084,5.307949,5.646876,8.79686,10.606656,-2.413931,-3.809556,-4.337011
181,1,12332.8672,1.69111,2.26702,3.679875,4.456174,-3.409794,-4.888768,-6.26157,12054.4326,1.814368,2.449269,3.230107,4.045857,-3.751065,-5.250938,-6.842287,19153.0806,5.11753,5.33569,7.005595,7.591797,-2.384429,-3.333903,-4.00144,22633.3643,6.284394,6.285919,8.241602,8.94204,-2.654323,-3.673355,-4.509788,7658.7945,6.718292,1.398347,2.038938,2.437083,-1.866709,-2.633255,-3.360516,8932.2152,7.047405,1.615093,2.38967,2.793301,-2.234101,-3.194867,-3.786604,15691.6411,4.871856,4.928245,7.0915,7.632124,-2.252264,-3.471808,-4.318937,17897.1494,5.302594,5.480331,7.968207,8.447714,-2.585355,-3.984531,-5.077923,15535.0186,1.95536,3.151237,4.34856,5.019276,-4.184606,-5.799101,-6.794375,13883.4863,1.743355,2.696341,3.517543,4.330962,-4.041913,-5.642906,-6.454184,23854.2866,6.418657,6.79625,9.257056,9.804204,-2.816872,-3.905611,-4.757052,23465.341,9.446328,5.72958,7.230373,7.820524,-2.842395,-3.833503,-4.514086,7961.9143,5.684817,1.584306,2.514171,2.851933,-2.070591,-3.192595,-3.625868,8348.348,5.645107,1.727657,2.767597,3.402189,-2.11716,-3.256372,-3.757124,21241.4673,6.29696,6.636068,9.973866,10.491894,-2.997611,-4.706891,-5.288073,18198.7337,6.502525,5.609932,8.422707,9.271257,-2.507535,-3.971495,-4.660105
182,1,12942.1387,1.711904,3.132378,3.927676,4.775019,-3.773182,-5.830509,-6.096554,13173.9033,1.894158,3.506991,4.925889,5.7539,-4.114821,-5.775074,-6.557986,18955.7051,4.358122,6.178763,8.828553,9.60265,-2.556811,-3.564737,-6.866056,22743.188,5.450459,7.450451,10.662885,11.222716,-2.853624,-4.100631,-4.740899,8233.3833,6.675365,1.830881,2.695797,3.099092,-2.075035,-2.890223,-3.531863,9603.6244,7.026573,2.119146,3.184668,3.726891,-2.49757,-3.572809,-5.577005,15495.1812,4.20276,5.713227,8.925282,9.683743,-2.380322,-3.627474,-4.279944,17831.3936,4.624901,6.491312,10.1613,10.980822,-2.738324,-4.451459,-5.019452,16580.9179,2.006095,4.340421,6.192296,7.04295,-4.574202,-6.363354,-9.679346,15152.1289,1.821384,3.885993,5.217481,6.074167,-4.423173,-6.180358,-6.896036,24051.7417,5.627994,8.134577,12.08948,12.699914,-3.022863,-4.245745,-6.72064,23994.1812,8.41094,7.181177,9.963324,10.743738,-3.02556,-4.141357,-5.287033,8490.258,5.684457,2.054327,3.313843,3.771115,-2.292218,-3.59758,-4.051444,8857.1789,5.571413,2.224439,3.598143,4.134018,-2.304985,-3.543909,-4.087795,21456.8633,5.557811,8.019148,13.128525,13.969663,-3.199012,-5.222283,-6.125822,18448.0662,5.748081,6.822118,11.205561,11.886143,-2.66585,-4.253349,-5.060393
183,1,14636.2949,1.80235,3.951538,5.074276,5.906481,-4.354876,-6.23526,-7.005239,15083.5322,2.025987,4.37471,6.308371,6.930136,-4.697831,-7.065141,-7.277863,20313.0664,4.581622,7.13913,10.664848,11.319084,-2.888756,-4.069384,-4.784187,24165.375,5.693513,8.553291,12.763329,13.548351,-3.229451,-4.587578,-5.554636,9219.7943,7.29045,2.177301,3.289037,3.785741,-2.387919,-3.344602,-3.856952,10810.7678,7.680241,2.541909,3.906902,4.391379,-2.895137,-4.18393,-5.496878,16546.3486,4.382315,6.53291,10.849308,11.479044,-2.651203,-4.076389,-4.873548,19034.8467,4.811155,7.439651,12.317126,13.306245,-3.069281,-4.746492,-5.51199,18790.2305,2.142996,5.323553,7.720807,8.689273,-5.206566,-7.213787,-8.078266,17088.3301,1.918956,4.819894,6.623472,7.508813,-5.043173,-7.044782,-8.005852,25401.1924,5.840931,9.281102,14.424205,15.054056,-3.378418,-4.787826,-5.51195,25406.5871,8.801071,8.389988,12.177416,12.913188,-3.348552,-4.594029,-5.307992,9464.9528,6.137056,2.461467,4.051801,4.560466,-2.613798,-4.112096,-4.654756,9836.2292,6.023712,2.627733,4.416114,4.924111,-2.601904,-4.055084,-4.658117,22779.7143,5.765741,9.207204,16.076669,17.107262,-3.556578,-5.839751,-6.706763,19594.9932,5.991519,7.840315,13.720338,14.621976,-2.956836,-4.816737,-5.670096
184,1,16422.7891,1.905935,4.782193,6.283976,6.841614,-4.973208,-7.133677,-7.915884,16995.5293,2.159639,5.246988,7.773927,8.602433,-5.316809,-7.503837,-8.278573,21437.7827,4.718764,7.944739,12.274823,13.112513,-3.253454,-4.624174,-5.539285,25408.8476,5.884532,9.491724,14.683327,15.812019,-3.654307,-5.265833,-5.943461,9963.6528,7.665297,2.500017,3.878443,4.965722,-2.647171,-3.7885,-4.138562,11734.2439,8.138219,2.92893,4.484018,4.911667,-3.241192,-4.783915,-5.254457,17426.7832,4.494563,7.255719,12.52876,13.463599,-2.945797,-4.610643,-5.219696,20109.3179,4.960343,8.279245,14.374109,15.170586,-3.440058,-5.433051,-6.053907,20954.5371,2.273327,6.305686,9.26582,10.73869,-5.864199,-8.171667,-8.962931,19262.4394,2.044424,5.793855,8.142564,9.31455,-5.698038,-8.15698,-8.79062,26549.8487,6.001181,10.245395,16.494619,18.680277,-3.784083,-5.462774,-6.326359,26570.011,8.994581,9.425327,14.251228,14.994433,-3.685807,-5.165934,-5.773717,10249.6578,6.48531,2.800067,4.644854,5.146017,-2.928653,-4.681958,-5.056759,10658.952,6.342618,2.946561,5.039927,5.747437,-2.891427,-4.574227,-5.27343,23923.8047,5.925909,10.200551,18.59282,19.955677,-4.00188,-6.666587,-7.701715,20560.2678,6.143465,8.665731,15.828289,18.575698,-3.284021,-5.440908,-6.224954
185,1,20006.0235,2.283578,5.205059,7.045661,7.737701,-5.470131,-7.864782,-9.019254,17920.374,2.187821,5.611694,8.041494,9.512114,-5.822168,-8.275071,-8.982796,24679.6381,13.415399,8.950493,13.898197,14.664974,-3.47018,-5.000339,-5.637235,27938.6699,15.601268,10.129989,15.800946,16.681927,-3.869301,-5.641799,-7.500311,10137.2608,12.03101,2.337688,3.10054,3.494184,-2.6723,-3.931366,-4.539762,11907.1872,12.833628,2.74899,3.676858,4.096147,-3.245792,-4.915857,-5.382959,20151.3566,12.403087,7.878511,12.914896,13.671936,-3.126585,-4.924139,-5.900903,22806.2538,13.493903,8.790877,14.249556,15.051764,-3.645608,-5.765355,-9.103195,22816.5586,2.406548,6.66726,9.263141,9.942803,-6.389282,-8.954436,-9.981399,20932.4395,2.147908,6.178375,8.596875,9.751997,-6.234219,-8.733582,-11.806087,29031.0336,15.695976,10.555505,16.623164,17.465127,-3.991313,-5.777145,-6.411859,27754.0141,21.261704,9.278407,13.866645,14.469827,-3.876198,-5.451067,-6.055809,10608.0876,9.606366,2.609066,3.589705,4.117471,-2.960867,-4.821831,-5.406998,11018.6583,9.504865,2.754085,3.759398,4.97144,-2.938268,-4.790051,-5.529793,26368.9275,15.887249,10.012644,16.215135,17.330887,-4.225169,-7.139646,-7.965746,22451.1894,15.900948,8.320512,13.239693,14.047352,-3.498255,-5.849646,-6.647181
186,1,18640.5098,2.018226,6.031121,8.170942,9.877756,-5.97923,-8.606266,-9.654444,19620.0078,2.333298,6.621089,9.719382,10.70237,-6.296014,-8.926898,-9.757048,23195.2461,5.7383,9.075002,14.735627,15.458136,-3.897744,-5.649242,-6.293664,26859.6035,7.084989,10.572932,17.119038,18.23204,-4.287045,-6.273018,-7.203283,10263.1504,8.862436,2.79019,4.052339,4.411777,-2.832498,-4.216937,-5.577533,12155.2623,9.424584,3.2843,4.814216,5.448745,-3.437154,-5.248992,-5.802095,18900.7784,5.427662,8.142224,14.915856,15.708914,-3.502006,-5.587962,-6.30245,21623.4121,5.965415,9.268128,16.832737,18.030126,-3.99324,-6.393323,-7.16122,24072.0644,2.462969,7.864308,11.464742,12.478733,-6.885657,-9.629314,-10.573496,22093.1113,2.180885,7.289397,10.293921,11.043355,-6.738045,-9.437833,-10.413766,27760.1514,7.174831,11.264267,18.898076,20.003428,-4.349533,-6.414484,-7.273336,27681.2065,10.788977,10.56037,16.763107,17.558009,-4.27129,-6.105689,-7.0593,10895.7301,7.553236,3.138977,4.900329,5.374065,-3.163862,-5.166382,-5.948139,11282.9573,7.428936,3.252991,5.33028,5.964417,-3.192616,-5.304639,-6.07965,25317.0,7.083989,11.218924,21.475507,22.806378,-4.645403,-7.948118,-9.33127,21758.8037,7.392093,9.545031,18.277407,19.422987,-3.903674,-6.740447,-7.499191
187,1,19980.8965,2.093545,6.752346,9.446373,10.375764,-6.543255,-9.437275,-10.211368,21366.1905,2.460221,7.412828,11.218257,12.070932,-6.886322,-9.845906,-10.573037,24205.9106,5.932013,9.83349,16.389444,17.525762,-4.258129,-6.241367,-6.926792,28028.6489,7.392352,11.440044,18.939817,19.932225,-4.740114,-7.085389,-7.886565,10630.0126,9.11631,3.103843,4.496687,4.998909,-2.917253,-4.509095,-6.029364,12523.4891,9.736528,3.706591,5.392275,5.773717,-3.568626,-5.573872,-5.982978,19632.5332,5.538945,8.840614,16.794075,17.777901,-3.781935,-6.185249,-6.833971,22499.7905,6.151172,10.123337,19.076904,20.270686,-4.358238,-7.154987,-7.935763,26061.3555,2.587599,8.778218,13.070346,13.881329,-7.520052,-10.612736,-11.681736,23741.1289,2.27782,8.148191,11.834157,12.680863,-7.309187,-10.267313,-11.100914,28768.6704,7.42063,12.190116,21.033478,22.402864,-4.752914,-7.18343,-8.127247,28573.7636,10.98608,11.485055,18.74752,19.784984,-4.563171,-6.623628,-7.471275,11314.7503,7.889504,3.520926,5.460504,5.906174,-3.33672,-5.566547,-6.174441,11822.9403,7.721965,3.603135,5.84641,6.349972,-3.359077,-5.567445,-6.241287,26251.0293,7.291162,12.297016,24.428703,26.476991,-5.114314,-9.124079,-10.108653,22587.7532,7.55204,10.426771,20.739743,22.304519,-4.240519,-7.463052,-10.002671
